"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
38.0,"technician","married","secondary","no",10596.0,"no","no","cellular",19.0,"aug",195.0,1.0,197.0,4.0,"other","yes"
22.0,"student","single","tertiary","no",691.0,"no","no","cellular",19.0,"aug",338.0,1.0,-1.0,0.0,"unknown","yes"
28.0,"student","single","secondary","no",67.0,"no","no","cellular",20.0,"aug",329.0,3.0,199.0,2.0,"other","yes"
25.0,"entrepreneur","single","tertiary","no",347.0,"no","no","cellular",20.0,"aug",267.0,1.0,-1.0,0.0,"unknown","yes"
34.0,"self-employed","single","tertiary","no",9962.0,"no","no","cellular",20.0,"aug",474.0,1.0,-1.0,0.0,"unknown","yes"
59.0,"management","married","tertiary","no",2239.0,"no","no","cellular",20.0,"aug",377.0,6.0,90.0,1.0,"success","yes"
27.0,"technician","single","tertiary","no",11862.0,"no","no","cellular",20.0,"aug",217.0,1.0,87.0,6.0,"failure","yes"
35.0,"management","single","tertiary","no",1756.0,"no","no","cellular",20.0,"aug",195.0,1.0,-1.0,0.0,"unknown","yes"
45.0,"housemaid","married","secondary","no",4068.0,"no","no","cellular",20.0,"aug",184.0,1.0,-1.0,0.0,"unknown","yes"
46.0,"admin.","married","secondary","no",368.0,"no","no","cellular",20.0,"aug",293.0,1.0,90.0,4.0,"other","yes"
34.0,"admin.","married","secondary","no",1406.0,"yes","no","cellular",20.0,"aug",63.0,2.0,85.0,1.0,"success","yes"
34.0,"technician","married","tertiary","no",197.0,"no","no","cellular",20.0,"aug",78.0,3.0,-1.0,0.0,"unknown","yes"
42.0,"management","married","primary","no",5310.0,"yes","no","cellular",20.0,"aug",273.0,1.0,90.0,3.0,"success","yes"
20.0,"student","single","secondary","no",215.0,"no","no","cellular",21.0,"aug",228.0,4.0,183.0,1.0,"other","yes"
60.0,"admin.","married","secondary","no",106.0,"no","no","cellular",21.0,"aug",216.0,3.0,91.0,1.0,"success","yes"
52.0,"admin.","divorced","secondary","no",363.0,"yes","no","cellular",21.0,"aug",168.0,1.0,462.0,1.0,"success","yes"
61.0,"admin.","married","secondary","no",1046.0,"yes","no","cellular",21.0,"aug",158.0,1.0,-1.0,0.0,"unknown","yes"
25.0,"student","single","secondary","no",469.0,"no","no","cellular",21.0,"aug",273.0,1.0,86.0,1.0,"other","yes"
65.0,"retired","married","secondary","no",2326.0,"no","yes","cellular",21.0,"aug",276.0,1.0,-1.0,0.0,"unknown","yes"
50.0,"technician","married","secondary","no",3370.0,"no","no","cellular",21.0,"aug",531.0,2.0,80.0,2.0,"success","yes"
22.0,"student","single","secondary","no",144.0,"no","no","cellular",21.0,"aug",116.0,1.0,-1.0,0.0,"unknown","yes"
43.0,"admin.","single","secondary","no",733.0,"yes","no","cellular",21.0,"aug",126.0,1.0,88.0,4.0,"success","yes"
59.0,"management","married","tertiary","no",474.0,"no","no","cellular",21.0,"aug",252.0,1.0,-1.0,0.0,"unknown","yes"
53.0,"retired","divorced","tertiary","no",-309.0,"yes","no","cellular",21.0,"aug",343.0,2.0,428.0,2.0,"success","yes"
71.0,"retired","divorced","secondary","no",5584.0,"no","no","cellular",21.0,"aug",534.0,3.0,-1.0,0.0,"unknown","yes"
28.0,"blue-collar","married","secondary","no",61.0,"yes","no","cellular",21.0,"aug",744.0,1.0,109.0,3.0,"success","yes"
29.0,"management","single","tertiary","no",265.0,"no","no","cellular",24.0,"aug",130.0,2.0,94.0,1.0,"success","yes"
51.0,"technician","married","secondary","no",117.0,"no","no","cellular",24.0,"aug",467.0,2.0,88.0,4.0,"other","yes"
48.0,"housemaid","married","tertiary","no",5473.0,"no","no","cellular",24.0,"aug",232.0,2.0,-1.0,0.0,"unknown","yes"
37.0,"blue-collar","married","primary","no",106.0,"yes","no","cellular",25.0,"aug",511.0,1.0,392.0,13.0,"failure","yes"
37.0,"technician","married","tertiary","no",127.0,"yes","no","cellular",25.0,"aug",192.0,1.0,193.0,1.0,"success","yes"
18.0,"student","single","unknown","no",3.0,"no","no","cellular",25.0,"aug",130.0,2.0,-1.0,0.0,"unknown","yes"
64.0,"retired","married","tertiary","no",380.0,"no","no","cellular",25.0,"aug",479.0,1.0,-1.0,0.0,"unknown","yes"
69.0,"retired","married","secondary","no",0.0,"no","no","cellular",25.0,"aug",412.0,2.0,-1.0,0.0,"unknown","yes"
36.0,"management","married","tertiary","no",255.0,"no","no","cellular",25.0,"aug",242.0,6.0,95.0,4.0,"success","yes"
63.0,"housemaid","married","primary","no",91.0,"no","no","telephone",26.0,"aug",128.0,3.0,-1.0,0.0,"unknown","yes"
70.0,"retired","married","secondary","no",1853.0,"no","no","telephone",26.0,"aug",314.0,1.0,-1.0,0.0,"unknown","yes"
60.0,"technician","single","primary","no",11262.0,"no","no","cellular",26.0,"aug",323.0,1.0,-1.0,0.0,"unknown","yes"
86.0,"retired","divorced","primary","no",0.0,"no","no","telephone",26.0,"aug",189.0,1.0,-1.0,0.0,"unknown","yes"
64.0,"retired","married","unknown","no",34.0,"no","no","cellular",26.0,"aug",244.0,2.0,-1.0,0.0,"unknown","yes"
72.0,"retired","married","secondary","no",1129.0,"no","no","cellular",26.0,"aug",186.0,1.0,-1.0,0.0,"unknown","yes"
42.0,"management","married","tertiary","no",294.0,"no","no","cellular",26.0,"aug",513.0,1.0,-1.0,0.0,"unknown","yes"
60.0,"retired","married","tertiary","no",108.0,"no","no","cellular",26.0,"aug",624.0,1.0,-1.0,0.0,"unknown","yes"
43.0,"management","single","tertiary","no",1696.0,"yes","no","cellular",26.0,"aug",257.0,1.0,474.0,3.0,"failure","yes"
25.0,"student","single","secondary","no",331.0,"no","no","telephone",26.0,"aug",170.0,4.0,-1.0,0.0,"unknown","yes"
28.0,"management","single","tertiary","no",223.0,"yes","no","telephone",27.0,"aug",157.0,2.0,119.0,1.0,"other","yes"
36.0,"blue-collar","single","secondary","no",40.0,"yes","no","cellular",27.0,"aug",259.0,3.0,475.0,4.0,"success","yes"
66.0,"retired","married","secondary","no",2048.0,"no","no","cellular",27.0,"aug",212.0,1.0,-1.0,0.0,"unknown","yes"
33.0,"technician","single","tertiary","no",3689.0,"no","no","cellular",27.0,"aug",445.0,3.0,-1.0,0.0,"unknown","yes"
29.0,"technician","single","secondary","no",590.0,"no","no","cellular",27.0,"aug",81.0,1.0,94.0,1.0,"success","yes"
62.0,"unemployed","married","secondary","no",780.0,"no","no","cellular",28.0,"aug",162.0,2.0,-1.0,0.0,"unknown","yes"
34.0,"blue-collar","married","secondary","no",1464.0,"yes","no","cellular",28.0,"aug",207.0,3.0,130.0,5.0,"other","yes"
29.0,"unemployed","single","tertiary","no",1311.0,"no","no","cellular",28.0,"aug",622.0,1.0,-1.0,0.0,"unknown","yes"
30.0,"management","married","tertiary","no",7.0,"yes","no","cellular",28.0,"aug",173.0,1.0,164.0,4.0,"other","yes"
32.0,"technician","married","tertiary","no",636.0,"yes","no","cellular",28.0,"aug",370.0,1.0,116.0,4.0,"success","yes"
39.0,"blue-collar","single","primary","no",24277.0,"no","no","cellular",28.0,"aug",261.0,1.0,-1.0,0.0,"unknown","yes"
55.0,"admin.","divorced","secondary","no",1872.0,"no","no","cellular",28.0,"aug",155.0,2.0,93.0,8.0,"failure","yes"
36.0,"management","single","tertiary","no",490.0,"no","no","cellular",28.0,"aug",207.0,8.0,98.0,1.0,"failure","yes"
27.0,"student","single","tertiary","no",118.0,"no","no","cellular",31.0,"aug",160.0,3.0,98.0,1.0,"failure","yes"
45.0,"management","married","tertiary","no",4119.0,"yes","yes","telephone",31.0,"aug",473.0,2.0,283.0,1.0,"success","yes"
55.0,"management","married","unknown","no",1504.0,"yes","no","cellular",31.0,"aug",186.0,3.0,101.0,2.0,"success","yes"
52.0,"blue-collar","married","secondary","no",2087.0,"yes","no","cellular",31.0,"aug",267.0,1.0,474.0,1.0,"failure","yes"
49.0,"management","single","tertiary","no",5689.0,"no","no","cellular",31.0,"aug",470.0,1.0,97.0,3.0,"failure","yes"
25.0,"technician","single","tertiary","no",1231.0,"no","no","cellular",31.0,"aug",271.0,2.0,-1.0,0.0,"unknown","yes"
30.0,"blue-collar","married","primary","no",201.0,"yes","no","cellular",31.0,"aug",219.0,1.0,157.0,12.0,"failure","yes"
39.0,"management","married","tertiary","no",119.0,"yes","no","cellular",1.0,"sep",265.0,2.0,476.0,4.0,"success","yes"
48.0,"management","divorced","tertiary","no",17964.0,"yes","no","cellular",1.0,"sep",120.0,1.0,98.0,5.0,"success","yes"
36.0,"management","married","tertiary","no",1113.0,"no","no","cellular",1.0,"sep",212.0,1.0,-1.0,0.0,"unknown","yes"
27.0,"admin.","married","secondary","no",1596.0,"no","no","cellular",1.0,"sep",82.0,1.0,-1.0,0.0,"unknown","yes"
51.0,"management","married","tertiary","no",2635.0,"no","no","cellular",1.0,"sep",181.0,1.0,98.0,2.0,"failure","yes"
25.0,"services","single","secondary","no",162.0,"yes","no","cellular",1.0,"sep",531.0,2.0,-1.0,0.0,"unknown","yes"
48.0,"technician","married","secondary","no",568.0,"yes","no","cellular",2.0,"sep",378.0,2.0,386.0,1.0,"success","yes"
70.0,"retired","married","secondary","no",2626.0,"no","no","cellular",2.0,"sep",140.0,2.0,-1.0,0.0,"unknown","yes"
63.0,"retired","married","secondary","no",4752.0,"no","no","cellular",2.0,"sep",233.0,2.0,-1.0,0.0,"unknown","yes"
46.0,"admin.","married","tertiary","no",2552.0,"no","no","cellular",3.0,"sep",260.0,1.0,94.0,8.0,"success","yes"
71.0,"retired","married","tertiary","no",653.0,"no","no","telephone",3.0,"sep",471.0,1.0,189.0,1.0,"success","yes"
44.0,"technician","single","tertiary","no",2033.0,"no","no","cellular",3.0,"sep",444.0,1.0,99.0,1.0,"failure","yes"
32.0,"admin.","married","secondary","no",995.0,"no","no","cellular",3.0,"sep",331.0,1.0,99.0,2.0,"other","yes"
40.0,"unemployed","single","tertiary","no",7968.0,"no","no","cellular",3.0,"sep",733.0,1.0,93.0,1.0,"success","yes"
62.0,"management","married","tertiary","no",0.0,"no","no","cellular",3.0,"sep",299.0,1.0,-1.0,0.0,"unknown","yes"
30.0,"admin.","single","secondary","no",0.0,"no","no","cellular",4.0,"sep",316.0,3.0,-1.0,0.0,"unknown","yes"
55.0,"management","married","primary","no",2587.0,"no","no","cellular",4.0,"sep",328.0,2.0,94.0,2.0,"success","yes"
57.0,"management","divorced","tertiary","no",6468.0,"yes","no","cellular",4.0,"sep",730.0,1.0,157.0,4.0,"failure","yes"
59.0,"admin.","single","secondary","no",4744.0,"no","no","cellular",4.0,"sep",879.0,1.0,-1.0,0.0,"unknown","yes"
31.0,"technician","single","tertiary","no",882.0,"no","no","cellular",4.0,"sep",293.0,1.0,93.0,1.0,"success","yes"
26.0,"technician","single","secondary","no",1231.0,"yes","no","cellular",4.0,"sep",230.0,1.0,93.0,7.0,"success","yes"
73.0,"retired","married","unknown","no",3443.0,"no","no","telephone",4.0,"sep",770.0,3.0,-1.0,0.0,"unknown","yes"
30.0,"admin.","single","secondary","no",2568.0,"no","no","cellular",4.0,"sep",563.0,1.0,100.0,4.0,"other","yes"
35.0,"management","single","tertiary","no",80.0,"no","no","cellular",4.0,"sep",434.0,2.0,94.0,1.0,"other","yes"
64.0,"retired","married","tertiary","no",1644.0,"no","no","telephone",7.0,"sep",569.0,4.0,-1.0,0.0,"unknown","yes"
36.0,"technician","married","tertiary","no",1354.0,"no","no","cellular",7.0,"sep",281.0,3.0,97.0,2.0,"success","yes"
55.0,"admin.","married","secondary","no",602.0,"no","no","cellular",7.0,"sep",350.0,1.0,98.0,5.0,"success","yes"
63.0,"retired","married","tertiary","no",1795.0,"no","no","cellular",7.0,"sep",219.0,1.0,-1.0,0.0,"unknown","yes"
35.0,"management","single","tertiary","no",7918.0,"no","no","cellular",7.0,"sep",497.0,1.0,-1.0,0.0,"unknown","yes"
52.0,"technician","married","secondary","no",0.0,"yes","no","cellular",7.0,"sep",211.0,1.0,294.0,1.0,"failure","yes"
36.0,"services","married","secondary","no",52.0,"yes","no","cellular",7.0,"sep",351.0,1.0,95.0,6.0,"success","yes"
31.0,"management","single","tertiary","no",924.0,"no","no","cellular",7.0,"sep",231.0,1.0,94.0,3.0,"success","yes"
45.0,"management","single","tertiary","no",1411.0,"no","no","cellular",7.0,"sep",800.0,2.0,102.0,3.0,"failure","yes"
47.0,"retired","single","primary","no",3033.0,"no","no","cellular",8.0,"sep",293.0,1.0,-1.0,0.0,"unknown","yes"
50.0,"admin.","married","tertiary","no",6574.0,"no","no","cellular",8.0,"sep",495.0,1.0,92.0,3.0,"success","yes"
70.0,"retired","divorced","secondary","no",0.0,"no","no","cellular",8.0,"sep",206.0,1.0,-1.0,0.0,"unknown","yes"
43.0,"blue-collar","married","secondary","no",2160.0,"no","no","cellular",8.0,"sep",261.0,1.0,98.0,1.0,"success","yes"
18.0,"student","single","unknown","no",108.0,"no","no","cellular",8.0,"sep",169.0,1.0,-1.0,0.0,"unknown","yes"
33.0,"self-employed","married","secondary","no",409.0,"no","no","cellular",8.0,"sep",165.0,1.0,97.0,4.0,"success","yes"
24.0,"technician","single","secondary","no",726.0,"no","no","cellular",8.0,"sep",445.0,2.0,-1.0,0.0,"unknown","yes"
25.0,"admin.","single","secondary","no",1871.0,"no","no","cellular",8.0,"sep",260.0,1.0,96.0,1.0,"success","yes"
26.0,"management","single","tertiary","no",1094.0,"yes","no","cellular",8.0,"sep",137.0,1.0,-1.0,0.0,"unknown","yes"
25.0,"student","single","unknown","no",480.0,"no","no","cellular",8.0,"sep",140.0,1.0,-1.0,0.0,"unknown","yes"
39.0,"technician","married","secondary","no",1587.0,"yes","no","cellular",8.0,"sep",108.0,2.0,98.0,3.0,"success","yes"
58.0,"management","married","tertiary","no",1227.0,"no","no","cellular",8.0,"sep",400.0,2.0,95.0,1.0,"success","yes"
42.0,"management","married","tertiary","no",1205.0,"no","no","telephone",8.0,"sep",376.0,2.0,-1.0,0.0,"unknown","yes"
30.0,"blue-collar","single","secondary","no",161.0,"no","yes","telephone",8.0,"sep",298.0,3.0,-1.0,0.0,"unknown","yes"
76.0,"retired","divorced","primary","no",802.0,"no","no","cellular",9.0,"sep",475.0,5.0,-1.0,0.0,"unknown","yes"
79.0,"retired","married","secondary","no",723.0,"no","no","telephone",9.0,"sep",276.0,1.0,79.0,3.0,"failure","yes"
70.0,"retired","married","primary","no",6538.0,"no","no","cellular",9.0,"sep",394.0,1.0,-1.0,0.0,"unknown","yes"
35.0,"management","married","tertiary","no",2161.0,"no","no","cellular",9.0,"sep",569.0,3.0,-1.0,0.0,"unknown","yes"
30.0,"management","single","tertiary","no",147.0,"no","no","cellular",9.0,"sep",234.0,1.0,100.0,1.0,"failure","yes"
50.0,"blue-collar","married","primary","no",3764.0,"no","no","telephone",9.0,"sep",214.0,2.0,99.0,4.0,"failure","yes"
51.0,"unemployed","married","secondary","no",1416.0,"no","no","cellular",9.0,"sep",345.0,1.0,-1.0,0.0,"unknown","yes"
71.0,"retired","married","tertiary","no",14220.0,"yes","no","cellular",9.0,"sep",397.0,1.0,-1.0,0.0,"unknown","yes"
31.0,"management","single","tertiary","no",12569.0,"no","no","cellular",9.0,"sep",344.0,1.0,295.0,1.0,"failure","yes"
32.0,"admin.","single","secondary","no",555.0,"yes","no","cellular",9.0,"sep",344.0,1.0,-1.0,0.0,"unknown","yes"
34.0,"management","married","tertiary","no",158.0,"no","no","cellular",9.0,"sep",278.0,2.0,132.0,4.0,"failure","yes"
28.0,"admin.","single","secondary","no",261.0,"yes","yes","cellular",9.0,"sep",259.0,2.0,98.0,4.0,"success","yes"
45.0,"management","married","tertiary","no",786.0,"no","no","cellular",10.0,"sep",84.0,3.0,-1.0,0.0,"unknown","yes"
53.0,"entrepreneur","married","primary","no",27.0,"yes","no","telephone",10.0,"sep",230.0,3.0,-1.0,0.0,"unknown","yes"
38.0,"unknown","single","tertiary","no",0.0,"no","no","cellular",11.0,"sep",260.0,3.0,95.0,3.0,"success","yes"
56.0,"admin.","single","secondary","no",2815.0,"yes","no","cellular",11.0,"sep",212.0,1.0,-1.0,0.0,"unknown","yes"
42.0,"technician","married","secondary","no",3082.0,"no","no","cellular",11.0,"sep",285.0,1.0,-1.0,0.0,"unknown","yes"
36.0,"management","married","tertiary","no",495.0,"no","no","cellular",11.0,"sep",91.0,1.0,37.0,5.0,"success","yes"
47.0,"technician","married","secondary","no",1233.0,"yes","no","unknown",11.0,"sep",91.0,1.0,100.0,2.0,"other","yes"
73.0,"retired","married","unknown","no",739.0,"no","no","cellular",11.0,"sep",210.0,1.0,-1.0,0.0,"unknown","yes"
46.0,"blue-collar","married","secondary","no",640.0,"yes","no","cellular",11.0,"sep",108.0,2.0,129.0,2.0,"failure","yes"
32.0,"management","single","tertiary","no",2.0,"yes","no","cellular",11.0,"sep",100.0,2.0,-1.0,0.0,"unknown","yes"
46.0,"management","married","tertiary","no",7331.0,"no","no","cellular",11.0,"sep",658.0,4.0,95.0,2.0,"other","yes"
74.0,"retired","married","primary","no",1765.0,"no","no","telephone",11.0,"sep",290.0,2.0,-1.0,0.0,"unknown","yes"
71.0,"retired","divorced","tertiary","yes",1236.0,"yes","no","cellular",14.0,"sep",335.0,4.0,-1.0,0.0,"unknown","yes"
73.0,"retired","married","primary","no",934.0,"no","no","cellular",14.0,"sep",961.0,5.0,-1.0,0.0,"unknown","yes"
47.0,"technician","divorced","secondary","no",1013.0,"no","no","cellular",15.0,"sep",170.0,1.0,92.0,3.0,"failure","yes"
49.0,"technician","divorced","tertiary","no",596.0,"yes","no","telephone",15.0,"sep",722.0,1.0,-1.0,0.0,"unknown","yes"
48.0,"management","married","tertiary","no",2351.0,"no","no","cellular",15.0,"sep",150.0,1.0,105.0,3.0,"success","yes"
46.0,"management","married","tertiary","no",273.0,"yes","no","cellular",15.0,"sep",1962.0,1.0,105.0,3.0,"failure","yes"
40.0,"admin.","married","secondary","no",4775.0,"no","no","cellular",15.0,"sep",215.0,1.0,-1.0,0.0,"unknown","yes"
57.0,"blue-collar","married","primary","no",3109.0,"no","no","cellular",15.0,"sep",107.0,2.0,105.0,2.0,"success","yes"
50.0,"housemaid","married","secondary","no",388.0,"no","no","cellular",15.0,"sep",173.0,2.0,99.0,4.0,"failure","yes"
34.0,"blue-collar","married","secondary","no",262.0,"no","no","cellular",15.0,"sep",89.0,2.0,106.0,1.0,"success","yes"
56.0,"services","married","secondary","no",654.0,"no","no","cellular",15.0,"sep",875.0,1.0,-1.0,0.0,"unknown","yes"
32.0,"technician","single","tertiary","no",1855.0,"no","no","cellular",15.0,"sep",126.0,2.0,134.0,1.0,"other","yes"
50.0,"management","divorced","tertiary","no",810.0,"no","no","cellular",15.0,"sep",91.0,1.0,103.0,3.0,"success","yes"
54.0,"unemployed","divorced","secondary","no",1664.0,"no","no","cellular",15.0,"sep",106.0,1.0,105.0,3.0,"success","yes"
26.0,"management","single","tertiary","no",362.0,"no","no","cellular",15.0,"sep",925.0,1.0,104.0,2.0,"success","yes"
40.0,"technician","married","tertiary","no",1293.0,"no","no","cellular",16.0,"sep",1702.0,3.0,105.0,2.0,"success","yes"
31.0,"management","single","tertiary","no",3384.0,"no","no","cellular",16.0,"sep",153.0,1.0,104.0,2.0,"success","yes"
29.0,"management","single","tertiary","no",874.0,"yes","no","cellular",16.0,"sep",152.0,1.0,103.0,1.0,"success","yes"
52.0,"housemaid","married","primary","no",10943.0,"no","no","cellular",16.0,"sep",292.0,1.0,-1.0,0.0,"unknown","yes"
38.0,"technician","married","secondary","no",4539.0,"no","no","cellular",16.0,"sep",387.0,1.0,-1.0,0.0,"unknown","yes"
46.0,"management","married","tertiary","no",2817.0,"no","no","cellular",17.0,"sep",543.0,1.0,-1.0,0.0,"unknown","yes"
26.0,"management","single","tertiary","no",1646.0,"no","no","cellular",18.0,"sep",890.0,5.0,-1.0,0.0,"unknown","yes"
28.0,"admin.","single","secondary","no",762.0,"no","no","cellular",18.0,"sep",115.0,3.0,-1.0,0.0,"unknown","yes"
70.0,"retired","married","tertiary","no",44.0,"no","no","cellular",18.0,"sep",1104.0,2.0,88.0,2.0,"other","yes"
83.0,"retired","married","primary","no",425.0,"no","no","telephone",22.0,"sep",773.0,1.0,92.0,2.0,"success","yes"
43.0,"management","divorced","tertiary","no",2367.0,"no","no","cellular",22.0,"sep",83.0,1.0,113.0,3.0,"success","yes"
45.0,"blue-collar","married","secondary","no",10252.0,"no","no","cellular",22.0,"sep",173.0,1.0,141.0,2.0,"success","yes"
37.0,"admin.","single","tertiary","no",1000.0,"yes","no","cellular",22.0,"sep",239.0,1.0,99.0,2.0,"success","yes"
71.0,"retired","divorced","secondary","no",4380.0,"no","no","cellular",22.0,"sep",369.0,1.0,-1.0,0.0,"unknown","yes"
27.0,"management","single","tertiary","no",20585.0,"no","no","cellular",23.0,"sep",299.0,1.0,100.0,1.0,"success","yes"
47.0,"admin.","married","secondary","no",2601.0,"no","no","cellular",24.0,"sep",261.0,1.0,-1.0,0.0,"unknown","yes"
42.0,"management","divorced","tertiary","no",238.0,"no","no","cellular",25.0,"sep",692.0,1.0,-1.0,0.0,"unknown","yes"
